,연도,날짜,시간,경기,게임센터,하이라이트,TV,라디오,구장,비고,시리즈
1501,2019,08.17(토),18:00,롯데2vs9두산,리뷰,하이라이트,MS-T,KNN-R,잠실,-,"0,9"
1502,2019,,18:00,LG2vs7삼성,리뷰,하이라이트,SPO-T,T-R,대구,-,"0,9"
1503,2019,,18:00,SK0vs9NC,리뷰,하이라이트,SS-T,KNN-RGM-R,창원,-,"0,9"
1504,2019,,18:00,KT4vs3KIA,리뷰,하이라이트,KN-TK-CMB,,광주,-,"0,9"
1505,2019,,18:00,한화8vs4키움,리뷰,하이라이트,SPO-2T,S-R,고척,-,"0,9"
1506,2019,08.18(일),17:00,롯데3vs11두산,리뷰,하이라이트,MS-T,KNN-R,잠실,-,"0,9"
1507,2019,,17:00,LG8vs1삼성,리뷰,하이라이트,SPO-T,T-R,대구,-,"0,9"
1508,2019,,17:00,SK4vs7NC,리뷰,하이라이트,SS-T,KNN-RGM-R,창원,-,"0,9"
1509,2019,,17:00,KT2vs1KIA,리뷰,하이라이트,KN-TK-CMB,,광주,-,"0,9"
1510,2019,,17:00,한화5vs4키움,리뷰,하이라이트,SPO-2T,,고척,-,"0,9"
1511,2019,08.20(화),18:30,KIA3vs15LG,리뷰,하이라이트,SS-T,,잠실,-,"0,9"
1512,2019,,18:30,롯데0vs5SK,리뷰,하이라이트,SPO-T,KNN-R,문학,-,"0,9"
1513,2019,,18:30,두산2vs3NC,리뷰,하이라이트,SPO-2T,KNN-RGM-R,창원,-,"0,9"
1514,2019,,18:30,키움0vs6KT,리뷰,하이라이트,MS-T,,수원,-,"0,9"
1515,2019,,18:30,삼성5vs0한화,리뷰,하이라이트,KN-TD-CMB,T-RTJ-RTM-R,대전,-,"0,9"
1516,2019,08.21(수),18:30,KIA4vs6LG,리뷰,하이라이트,SS-T,,잠실,-,"0,9"
1517,2019,,18:30,롯데4vs5SK,리뷰,하이라이트,SPO-T,KNN-R,문학,-,"0,9"
1518,2019,,18:30,두산vsNC,,,SPO-2T,KNN-RGM-R,창원,우천취소,"0,9"
1519,2019,,18:30,키움8vs1KT,리뷰,하이라이트,MS-T,,수원,-,"0,9"
1520,2019,,18:30,삼성vs한화,,,KN-TD-CMB,T-RTJ-RTM-R,대전,우천취소,"0,9"
1521,2019,08.22(목),18:30,NC5vs2LG,리뷰,하이라이트,SPO-T,KNN-R,잠실,-,"0,9"
1522,2019,,18:30,한화6vs8SK,리뷰,하이라이트,SPO-2T,,문학,-,"0,9"
1523,2019,,18:30,두산13vs1삼성,리뷰,하이라이트,KN-T,T-RDM-R,대구,-,"0,9"
1524,2019,,18:30,롯데2vs4KT,리뷰,하이라이트,MS-T,KNN-R,수원,-,"0,9"
1525,2019,,18:30,KIA5vs5키움,리뷰,하이라이트,SS-T,,고척,-,"0,9"
1526,2019,08.23(금),18:30,NC2vs8LG,리뷰,하이라이트,SPO-T,KNN-R,잠실,-,"0,9"
1527,2019,,18:30,한화2vs6SK,리뷰,하이라이트,SPO-2T,,문학,-,"0,9"
1528,2019,,18:30,두산8vs4삼성,리뷰,하이라이트,KN-T,T-RDM-R,대구,-,"0,9"
1529,2019,,18:30,롯데3vs3KT,리뷰,하이라이트,MS-T,KNN-R,수원,-,"0,9"
1530,2019,,18:30,KIA0vs6키움,리뷰,하이라이트,SS-T,,고척,-,"0,9"
1531,2019,08.24(토),18:00,KT8vs12LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1532,2019,,18:00,KIA3vs4SK,리뷰,하이라이트,SS-T,,문학,-,"0,9"
1533,2019,,18:00,NC8vs3롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
1534,2019,,18:00,키움1vs2삼성,리뷰,하이라이트,MS-T,T-R,대구,-,"0,9"
1535,2019,,18:00,두산13vs3한화,리뷰,하이라이트,KN-TD-CMB,,대전,-,"0,9"
1536,2019,08.25(일),17:00,KT7vs3LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1537,2019,,17:00,KIA4vs2SK,리뷰,하이라이트,SS-T,,문학,-,"0,9"
1538,2019,,17:00,키움21vs8삼성,리뷰,하이라이트,MS-T,T-R,대구,-,"0,9"
1539,2019,,17:00,두산3vs2한화,리뷰,하이라이트,KN-TD-CMB,,대전,-,"0,9"
1540,2019,,18:00,NC4vs5롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
1541,2019,08.27(화),18:30,SK2vs4두산,리뷰,하이라이트,KN-T,,잠실,-,"0,9"
1542,2019,,18:30,KT3vs4NC,리뷰,하이라이트,MS-T,KNN-RGM-R,창원,-,"0,9"
1543,2019,,18:30,삼성10vs1KIA,리뷰,하이라이트,SPO-2TK-CMB,T-R,광주,-,"0,9"
1544,2019,,18:30,LG2vs1롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,울산,-,"0,9"
1545,2019,,18:30,키움15vs0한화,리뷰,하이라이트,SPO-TD-CMB,,청주,-,"0,9"
1546,2019,08.28(수),18:30,SK2vs4두산,리뷰,하이라이트,KN-T,,잠실,-,"0,9"
1547,2019,,18:30,KT8vs2NC,리뷰,하이라이트,MS-T,KNN-RGM-R,창원,-,"0,9"
1548,2019,,18:30,삼성1vs5KIA,리뷰,하이라이트,SPO-2TK-CMB,T-R,광주,-,"0,9"
1549,2019,,18:30,LG3vs4롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,울산,-,"0,9"
1550,2019,,18:30,키움1vs2한화,리뷰,하이라이트,SPO-TD-CMB,,청주,-,"0,9"
1551,2019,08.29(목),18:30,한화vsLG,,,SS-T,,잠실,우천취소,"0,9"
1552,2019,,18:30,SK4vs5삼성,리뷰,하이라이트,KN-T,T-RDM-R,대구,-,"0,9"
1553,2019,,18:30,KIA3vs4NC,리뷰,하이라이트,SPO-2T,KNN-RGM-R,창원,-,"0,9"
1554,2019,,18:30,두산8vs11KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
1555,2019,,18:30,롯데0vs4키움,리뷰,하이라이트,MS-T,KNN-R,고척,-,"0,9"
1556,2019,08.30(금),18:30,한화1vs0LG,리뷰,하이라이트,SS-T,,잠실,-,"0,9"
1557,2019,,18:30,SK2vs0삼성,리뷰,하이라이트,KN-T,T-RDM-R,대구,-,"0,9"
1558,2019,,18:30,두산3vs1KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
1559,2019,,18:30,롯데2vs5키움,리뷰,하이라이트,MS-T,KNN-R,고척,-,"0,9"
1560,2019,,19:00,KIA8vs2NC,리뷰,하이라이트,SPO-2T,KNN-RGM-R,창원,-,"0,9"
1561,2019,08.31(토),18:00,삼성3vs5두산,리뷰,하이라이트,SS-T,T-R,잠실,-,"0,9"
1562,2019,,18:00,LG6vs4SK,리뷰,하이라이트,KN-T,,문학,-,"0,9"
1563,2019,,18:00,키움9vs3NC,리뷰,하이라이트,MS-T,KNN-RGM-R,창원,-,"0,9"
1564,2019,,18:00,롯데2vs4KIA,리뷰,하이라이트,SPO-2TK-CMB,KNN-R,광주,-,"0,9"
1565,2019,,18:00,KT6vs1한화,리뷰,하이라이트,SPO-TD-CMB,,대전,-,"0,9"
1566,2019,09.01(일),14:00,삼성1vs4두산,리뷰,하이라이트,SS-T,T-R,잠실,-,"0,9"
1567,2019,,14:00,LG6vs9SK,리뷰,하이라이트,KN-T,,문학,-,"0,9"
1568,2019,,14:00,키움2vs4NC,리뷰,하이라이트,MS-T,KNN-RGM-R,창원,-,"0,9"
1569,2019,,14:00,롯데2vs4KIA,리뷰,하이라이트,SPO-2TK-CMB,KNN-R,광주,-,"0,9"
1570,2019,,14:00,KT1vs6한화,리뷰,하이라이트,SPO-TD-CMB,,대전,-,"0,9"
1571,2019,09.03(화),18:30,키움5vs2두산,리뷰,하이라이트,SS-T,,잠실,-,"0,9"
1572,2019,,18:30,NC1vs8SK,리뷰,하이라이트,SPO-T,KNN-R,문학,-,"0,9"
1573,2019,,18:30,삼성5vs4롯데,리뷰,하이라이트,SPO-2T,T-RKNN-RPM-R,사직,-,"0,9"
1574,2019,,18:30,LG5vs0KT,리뷰,하이라이트,KN-T,,수원,-,"0,9"
1575,2019,,18:30,KIA6vs5한화,리뷰,하이라이트,MS-TD-CMB,TJ-RDM-R,대전,-,"0,9"
1576,2019,09.04(수),18:30,키움vs두산,,,SS-T,,잠실,우천취소,"0,9"
1577,2019,,18:30,NCvsSK,,,SPO-T,,문학,우천취소,"0,9"
1578,2019,,18:30,삼성8vs0롯데,리뷰,하이라이트,SPO-2T,T-RKNN-RPM-R,사직,-,"0,9"
1579,2019,,18:30,LGvsKT,,,KN-T,,수원,우천취소,"0,9"
1580,2019,,18:30,KIA1vs0한화,리뷰,하이라이트,MS-TD-CMB,TJ-RDM-R,대전,-,"0,9"
1581,2019,09.05(목),18:30,롯데vsLG,,,SS-T,KNN-R,잠실,우천취소,"0,9"
1582,2019,,18:30,두산vsSK,,,SPO-2T,,문학,우천취소,"0,9"
1583,2019,,18:30,한화3vs0NC,리뷰,하이라이트,SPO-T,KNN-RGM-R,창원,-,"0,9"
1584,2019,,18:30,KIAvsKT,,,MS-T,,수원,우천취소,"0,9"
1585,2019,,18:30,삼성4vs0키움,리뷰,하이라이트,KN-T,T-R,고척,-,"0,9"
1586,2019,09.06(금),18:30,롯데2vs5LG,리뷰,하이라이트,SS-T,KNN-R,잠실,-,"0,9"
1587,2019,,18:30,두산vsSK,,,SPO-2T,,문학,우천취소,"0,9"
1588,2019,,18:30,KIA2vs5KT,리뷰,하이라이트,MS-T,,수원,-,"0,9"
1589,2019,,18:30,삼성1vs6키움,리뷰,하이라이트,KN-T,T-R,고척,-,"0,9"
1590,2019,,19:00,한화0vs4NC,리뷰,하이라이트,SPO-T,KNN-RGM-R,창원,-,"0,9"
1591,2019,09.07(토),17:00,두산vsLG,,,SPO-2T,,잠실,강풍취소,"0,9"
1592,2019,,17:00,NC8vs2삼성,리뷰,하이라이트,KN-T,T-RKNN-R,대구,-,"0,9"
1593,2019,,17:00,SKvsKT,,,SPO-T,,수원,강풍취소,"0,9"
1594,2019,,17:00,키움7vs3KIA,리뷰,하이라이트,MS-TK-CMB,,광주,-,"0,9"
1595,2019,,17:00,롯데1vs5한화,리뷰,하이라이트,SS-TD-CMB,KNN-R,대전,-,"0,9"
1596,2019,09.08(일),14:00,두산1vs2LG,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
1597,2019,,14:00,NC4vs9삼성,리뷰,하이라이트,KN-T,T-RKNN-R,대구,-,"0,9"
1598,2019,,14:00,SK0vs5KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
1599,2019,,14:00,키움13vs3KIA,리뷰,하이라이트,MS-TK-CMB,,광주,-,"0,9"
1600,2019,,14:00,롯데12vs0한화,리뷰,하이라이트,SS-TD-CMB,KNN-R,대전,-,"0,9"
1601,2019,09.10(화),18:30,NCvs두산,,,MS-T,KNN-R,잠실,우천취소,"0,9"
1602,2019,,18:30,키움vsSK,,,SPO-T,,문학,우천취소,"0,9"
1603,2019,,18:30,KIA4vs8롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,사직,-,"0,9"
1604,2019,,18:30,KT2vs3삼성,리뷰,하이라이트,SPO-2T,T-RDM-R,대구,-,"0,9"
1605,2019,,18:30,LG5vs2한화,리뷰,하이라이트,KN-T,TJ-R,청주,-,"0,9"
1606,2019,09.11(수),18:30,NC4vs0두산,리뷰,하이라이트,MS-T,KNN-R,잠실,-,"0,9"
1607,2019,,18:30,키움4vs2SK,리뷰,하이라이트,SPO-T,,문학,-,"0,9"
1608,2019,,18:30,KIA4vs0롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,사직,-,"0,9"
1609,2019,,18:30,KT8vs11삼성,리뷰,하이라이트,SPO-2T,T-R,대구,-,"0,9"
1610,2019,,18:30,LG5vs9한화,리뷰,하이라이트,KN-T,TJ-R,청주,-,"0,9"
1611,2019,09.12(목),17:00,KIA0vs5두산,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
1612,2019,,17:00,SK2vs1롯데,리뷰,하이라이트,SPO-T,KNN-RPM-R,사직,-,"0,9"
1613,2019,,17:00,한화vs삼성,,,SS-T,T-R,대구,우천취소,"0,9"
1614,2019,,17:00,NC7vs4KT,리뷰,하이라이트,MS-T,KNN-R,수원,-,"0,9"
1615,2019,,17:00,LG2vs3키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
1616,2019,09.13(금),14:00,KIA2vs6두산,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
1617,2019,,14:00,SK0vs1롯데,리뷰,하이라이트,SPO-T,KNN-RPM-R,사직,-,"0,9"
1618,2019,,14:00,한화5vs4삼성,리뷰,하이라이트,SS-T,T-R,대구,-,"0,9"
1619,2019,,14:00,NC5vs2KT,리뷰,하이라이트,MS-T,KNN-R,수원,-,"0,9"
1620,2019,,14:00,LG4vs1키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
1621,2019,09.14(토),17:00,KIA2vs7LG,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
1622,2019,,17:00,두산6vs7SK,리뷰,하이라이트,SPO-2T,,문학,-,"0,9"
1623,2019,,17:00,삼성1vs7NC,리뷰,하이라이트,SPO-T,T-RKNN-RGM-R,창원,-,"0,9"
1624,2019,,17:00,키움2vs3KT,리뷰,하이라이트,KN-T,,수원,-,"0,9"
1625,2019,,17:00,롯데2vs5한화,리뷰,하이라이트,SS-T,KNN-R,대전,-,"0,9"
1626,2019,09.15(일),14:00,두산4vs10LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1627,2019,,14:00,KT8vs6SK,리뷰,하이라이트,SPO-2T,,문학,-,"0,9"
1628,2019,,14:00,삼성1vs6NC,리뷰,하이라이트,KN-TSS-T,T-RKNN-RGM-R,창원,-,"0,9"
1629,2019,,14:00,롯데7vs1한화,리뷰,하이라이트,MS-T,KNN-R,대전,-,"0,9"
1630,2019,09.16(월),18:30,키움6vs3두산,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1631,2019,,18:30,한화11vs1삼성,리뷰,하이라이트,MS-TSPO-2T,T-R,대구,-,"0,9"
1632,2019,,18:30,LG4vs2KT,리뷰,하이라이트,KN-TSS-T,,수원,-,"0,9"
1633,2019,09.17(화),18:30,NC2vs3KIA,리뷰,하이라이트,MS-TSPO-TK-CMB,KNN-R,광주,-,"0,9"
1634,2019,,18:30,키움0vs1한화,리뷰,하이라이트,KN-TSS-TSPO-2TD-CMB,,대전,-,"0,9"
1635,2019,09.18(수),18:30,NC6vs0SK,리뷰,하이라이트,MS-TSPO-T,KNN-R,문학,-,"0,9"
1636,2019,,18:30,롯데5vs6KIA,리뷰,하이라이트,SS-TK-CMB,KNN-R,광주,-,"0,9"
1637,2019,,18:30,LG4vs3삼성,리뷰,하이라이트,KN-TSPO-2T,T-RDM-R,포항,-,"0,9"
1638,2019,09.19(목),15:00,두산6vs4SK,리뷰,하이라이트,KN-TSS-TSPO-2T,,문학,-,"0,9"
1639,2019,,18:30,KIA2vs12삼성,리뷰,하이라이트,SS-T,T-RDM-R,대구,-,"0,9"
1640,2019,,18:30,LG3vs5NC,리뷰,하이라이트,SPO-T,KNN-RGM-R,창원,-,"0,9"
1641,2019,,18:55,두산7vs3SK,리뷰,하이라이트,KN-TSPO-2T,,문학,-,"0,9"
1642,2019,09.20(금),18:30,KIA2vs6두산,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1643,2019,,18:30,키움5vs1SK,리뷰,하이라이트,KN-T,,문학,-,"0,9"
1644,2019,,18:30,KT7vs0롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
1645,2019,,18:30,삼성3vs5한화,리뷰,하이라이트,SS-TD-CMB,T-R,대전,-,"0,9"
1646,2019,09.21(토),17:00,KIA3vs5두산,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1647,2019,,17:00,NCvs롯데,,,SPO-2T,KNN-RPM-R,사직,우천취소,"0,9"
1648,2019,,17:00,삼성6vs3KT,리뷰,하이라이트,KN-T,T-R,수원,-,"0,9"
1649,2019,,17:00,SKvs한화,,,SS-TD-CMB,,대전,우천취소,"0,9"
1650,2019,09.22(일),14:00,SKvs한화,,,SPO-T,,대전,우천취소,"0,9"
1651,2019,,14:00,LG6vs3두산,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
1652,2019,,14:00,NCvs롯데,,,SPO-2T,KNN-RPM-R,사직,우천취소,"0,9"
1653,2019,,14:00,삼성vsKT,,,KN-T,T-R,수원,우천취소,"0,9"
1654,2019,,17:00,SKvs한화,,,SPO-TD-CMB,,대전,우천취소,"0,9"
1655,2019,09.23(월),18:30,한화9vs1LG,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
1656,2019,,18:30,NC6vs1롯데,리뷰,하이라이트,SPO-2T,,사직,-,"0,9"
1657,2019,,18:30,KIA1vs2KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
1658,2019,09.24(화),18:30,삼성4vs2LG,리뷰,하이라이트,SPO-2T,T-R,잠실,-,"0,9"
1659,2019,,18:30,두산7vs7NC,리뷰,하이라이트,KN-T,KNN-RGM-R,창원,-,"0,9"
1660,2019,,18:30,SK3vs7KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
1661,2019,,18:30,키움0vs5KIA,리뷰,하이라이트,MS-TK-CMB,,광주,-,"0,9"
1662,2019,09.25(수),18:30,삼성0vs1SK,리뷰,하이라이트,SPO-2T,T-R,문학,-,"0,9"
1663,2019,,18:30,두산7vs0롯데,리뷰,하이라이트,MS-TSPO-T,KNN-RPM-R,사직,-,"0,9"
1664,2019,,18:30,한화3vs2NC,리뷰,하이라이트,KN-T,KNN-RGM-R,창원,-,"0,9"
1665,2019,09.26(목),18:30,KIA3vs1롯데,리뷰,하이라이트,KN-T,KNN-RPM-R,사직,-,"0,9"
1666,2019,,18:30,두산11vs0삼성,리뷰,하이라이트,SPO-2T,T-RDM-R,대구,-,"0,9"
1667,2019,,18:30,한화4vs2NC,리뷰,하이라이트,,KNN-RGM-R,창원,-,"0,9"
1668,2019,,18:30,LG4vs3KT,리뷰,하이라이트,MS-T,,수원,-,"0,9"
1669,2019,09.27(금),18:30,NC3vs0LG,리뷰,하이라이트,MS-TSPO-2T,KNN-R,잠실,-,"0,9"
1670,2019,,18:30,키움vs롯데,,,SPO-T,KNN-RPM-R,사직,우천취소,"0,9"
1671,2019,,18:30,SK4vs0삼성,리뷰,하이라이트,KN-T,T-R,대구,-,"0,9"
1672,2019,09.28(토),17:00,한화6vs7두산,리뷰,하이라이트,SS-T,,잠실,-,"0,9"
1673,2019,,17:00,키움vs롯데,,,KN-T,KNN-RPM-R,사직,우천취소,"0,9"
1674,2019,,17:00,SK7vs9삼성,리뷰,하이라이트,SPO-2T,T-R,대구,-,"0,9"
1675,2019,,17:00,NC2vs5KT,리뷰,하이라이트,SPO-T,KNN-R,수원,-,"0,9"
1676,2019,,17:00,LG1vs7KIA,리뷰,하이라이트,MS-TK-CMB,,광주,-,"0,9"
1677,2019,09.29(일),14:00,두산3vs0LG,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
1678,2019,,14:00,키움4vs1롯데,리뷰,하이라이트,SPO-T,,사직,-,"0,9"
1679,2019,,14:00,삼성0vs7KT,리뷰,하이라이트,,T-R,수원,-,"0,9"
1680,2019,,14:00,SK2vs0한화,리뷰,하이라이트,MS-TSPO-TD-CMB,,대전,-,"0,9"
1681,2019,09.30(월),18:30,롯데0vs2LG,리뷰,하이라이트,SPO-T,KNN-R,잠실,-,"0,9"
1682,2019,,18:30,SK6vs2한화,리뷰,하이라이트,SS-TSPO-2TD-CMB,,대전,-,"0,9"
1683,2019,10.01(화),18:30,NC5vs6두산,리뷰,하이라이트,MS-TSPO-T,KNN-R,잠실,-,"0,9"
1684,2019,,18:30,키움3vs1롯데,리뷰,,,,사직,-,"0,9"
1685,2019,"0,9",,,,,,,,,
1686,2019,"0,9",,,,,,,,,
1687,2020,"0,9",,,,,,,,,
1688,2020,"0,9",,,,,,,,,
1689,2020,"0,9",,,,,,,,,
1690,2020,"0,9",,,,,,,,,
1691,2020,05.05(화),14:00,두산2vs8LG,리뷰,하이라이트,S-T,,잠실,-,"0,9"
1692,2020,,14:00,한화3vs0SK,리뷰,하이라이트,K-2T,,문학,-,"0,9"
1693,2020,,14:00,NC4vs0삼성,리뷰,하이라이트,SS-TSPO-TSPO-2T,DM-R,대구,-,"0,9"
1694,2020,,14:00,롯데7vs2KT,리뷰,하이라이트,KN-TMS-T,,수원,-,"0,9"
1695,2020,,14:00,키움11vs2KIA,리뷰,하이라이트,M-T,,광주,-,"0,9"
1696,2020,05.06(수),18:30,두산5vs2LG,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
1697,2020,,18:30,한화2vs5SK,리뷰,하이라이트,SS-T,,문학,-,"0,9"
1698,2020,,18:30,NC4vs3삼성,리뷰,하이라이트,SPO-T,DM-R,대구,-,"0,9"
1699,2020,,18:30,롯데9vs4KT,리뷰,하이라이트,KN-T,,수원,-,"0,9"
1700,2020,,18:30,키움3vs2KIA,리뷰,하이라이트,MS-T,,광주,-,"0,9"
1701,2020,05.07(목),18:30,두산9vs3LG,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
1702,2020,,18:30,한화8vs4SK,리뷰,하이라이트,SS-T,,문학,-,"0,9"
1703,2020,,18:30,NC8vs2삼성,리뷰,하이라이트,SPO-T,DM-R,대구,-,"0,9"
1704,2020,,18:30,롯데7vs3KT,리뷰,하이라이트,KN-T,,수원,-,"0,9"
1705,2020,,18:30,키움5vs8KIA,리뷰,하이라이트,MS-T,,광주,-,"0,9"
1706,2020,05.08(금),18:30,KT12vs3두산,리뷰,하이라이트,SS-T,,잠실,-,"0,9"
1707,2020,,18:30,SK8vs9롯데,리뷰,하이라이트,MS-T,PM-R,사직,-,"0,9"
1708,2020,,18:30,KIA0vs5삼성,리뷰,하이라이트,SPO-T,,대구,-,"0,9"
1709,2020,,18:30,LG5vs13NC,리뷰,하이라이트,SPO-2T,GM-R,창원,-,"0,9"
1710,2020,,18:30,한화3vs5키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
1711,2020,05.09(토),17:00,KTvs두산,,,SS-T,,잠실,우천취소,"0,9"
1712,2020,,17:00,SKvs롯데,,,MS-T,PM-R,사직,우천취소,"0,9"
1713,2020,,17:00,KIA2vs14삼성,리뷰,하이라이트,SPO-T,,대구,-,"0,9"
1714,2020,,17:00,LGvsNC,,,SPO-2T,GM-R,창원,우천취소,"0,9"
1715,2020,,17:00,한화3vs5키움,리뷰,하이라이트,KN-T,S-R,고척,-,"0,9"
1716,2020,05.10(일),14:00,KT12vs13두산,리뷰,하이라이트,SS-T,,잠실,-,"0,9"
1717,2020,,14:00,SK0vs4롯데,리뷰,하이라이트,MS-T,PM-R,사직,-,"0,9"
1718,2020,,14:00,KIA12vs3삼성,리뷰,하이라이트,SPO-T,,대구,-,"0,9"
1719,2020,,14:00,LG10vs8NC,리뷰,하이라이트,SPO-2T,GM-R,창원,-,"0,9"
1720,2020,,14:00,한화3vs6키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
1721,2020,05.12(화),18:30,SK5vs9LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1722,2020,,18:30,두산11vs6롯데,리뷰,하이라이트,MS-T,KNN-RPM-R,사직,-,"0,9"
1723,2020,,18:30,KT6vs7NC,리뷰,하이라이트,SPO-2T,KNN-RGM-R,창원,-,"0,9"
1724,2020,,18:30,삼성2vs3키움,리뷰,하이라이트,KN-T,T-R,고척,-,"0,9"
1725,2020,,18:30,KIA2vs1한화,리뷰,하이라이트,SS-TD-CMB,TM-R,대전,-,"0,9"
1726,2020,05.13(수),18:30,SK2vs14LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1727,2020,,18:30,두산9vs10롯데,리뷰,하이라이트,MS-T,KNN-RPM-R,사직,-,"0,9"
1728,2020,,18:30,KT4vs5NC,리뷰,하이라이트,SPO-2T,KNN-RGM-R,창원,-,"0,9"
1729,2020,,18:30,삼성5vs0키움,리뷰,하이라이트,KN-T,T-R,고척,-,"0,9"
1730,2020,,18:30,KIA4vs3한화,리뷰,하이라이트,SS-TD-CMB,TM-R,대전,-,"0,9"
1731,2020,05.14(목),18:30,SK2vs3LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1732,2020,,18:30,두산7vs4롯데,리뷰,하이라이트,MS-T,KNN-RPM-R,사직,-,"0,9"
1733,2020,,18:30,KT0vs1NC,리뷰,하이라이트,SPO-2T,KNN-RGM-R,창원,-,"0,9"
1734,2020,,18:30,삼성8vs5키움,리뷰,하이라이트,KN-T,T-R,고척,-,"0,9"
1735,2020,,18:30,KIA1vs4한화,리뷰,하이라이트,SS-TD-CMB,TM-R,대전,-,"0,9"
1736,2020,05.15(금),18:30,키움vsLG,,,SS-T,,잠실,우천취소,"0,9"
1737,2020,,18:30,NC6vs2SK,리뷰,하이라이트,KN-TMS-T,KNN-R,문학,-,"0,9"
1738,2020,,18:30,삼성6vs14KT,리뷰,하이라이트,SPO-T,T-R,수원,-,"0,9"
1739,2020,,18:30,두산13vs4KIA,리뷰,하이라이트,SPO-2TK-CMB,,광주,-,"0,9"
1740,2020,,18:30,롯데1vs2한화,리뷰,하이라이트,K-2TD-CMB,KNN-R,대전,-,"0,9"
1741,2020,05.16(토),14:00,롯데5vs1한화,리뷰,하이라이트,M-TD-CMB,KNN-R,대전,-,"0,9"
1742,2020,,14:00,키움1vs3LG,리뷰,하이라이트,S-T,,잠실,-,"0,9"
1743,2020,,17:00,NC2vs1SK,리뷰,하이라이트,KN-TMS-T,KNN-R,문학,-,"0,9"
1744,2020,,17:00,삼성4vs10KT,리뷰,하이라이트,SPO-T,T-R,수원,-,"0,9"
1745,2020,,17:00,두산4vs13KIA,리뷰,하이라이트,SPO-2TK-CMB,,광주,-,"0,9"
1746,2020,,17:00,키움3vs5LG,리뷰,하이라이트,SS-T,,잠실,-,"0,9"
1747,2020,05.17(일),14:00,키움9vs4LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1748,2020,,14:00,NC11vs5SK,리뷰,하이라이트,KN-T,KNN-R,문학,-,"0,9"
1749,2020,,14:00,삼성2vs9KT,리뷰,하이라이트,MS-T,T-R,수원,-,"0,9"
1750,2020,,14:00,두산6vs4KIA,리뷰,하이라이트,SPO-2TK-CMB,,광주,-,"0,9"
1751,2020,,14:00,롯데4vs5한화,리뷰,하이라이트,SS-TD-CMB,KNN-R,대전,-,"0,9"
1752,2020,05.19(화),18:30,NC5vs4두산,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1753,2020,,18:30,LG10vs6삼성,리뷰,하이라이트,SPO-2T,T-RDM-R,대구,-,"0,9"
1754,2020,,18:30,한화11vs13KT,리뷰,하이라이트,SS-T,,수원,-,"0,9"
1755,2020,,18:30,롯데2vs9KIA,리뷰,하이라이트,KN-TK-CMB,KNN-R,광주,-,"0,9"
1756,2020,,18:30,SK6vs11키움,리뷰,하이라이트,MS-T,,고척,-,"0,9"
1757,2020,05.20(수),18:30,NC1vs2두산,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1758,2020,,18:30,LG1vs3삼성,리뷰,하이라이트,SPO-2T,T-RDM-R,대구,-,"0,9"
1759,2020,,18:30,한화1vs8KT,리뷰,하이라이트,SS-T,,수원,-,"0,9"
1760,2020,,18:30,롯데0vs6KIA,리뷰,하이라이트,KN-TK-CMB,KNN-R,광주,-,"0,9"
1761,2020,,18:30,SK5vs3키움,리뷰,하이라이트,MS-T,,고척,-,"0,9"
